THRESH TP FP TN FN ESPECIFICIDADE SENSITIVIDADE PRECISAO
0.345000 6.000000 82.000000 1008.000000 94.000000 0.924771 0.060000 0.068182
0.346000 6.000000 80.000000 1010.000000 94.000000 0.926606 0.060000 0.069767
0.347000 6.000000 80.000000 1010.000000 94.000000 0.926606 0.060000 0.069767
0.348000 6.000000 80.000000 1010.000000 94.000000 0.926606 0.060000 0.069767
0.349000 6.000000 80.000000 1010.000000 94.000000 0.926606 0.060000 0.069767
0.350000 6.000000 76.000000 1014.000000 94.000000 0.930275 0.060000 0.073171
0.351000 6.000000 75.000000 1015.000000 94.000000 0.931193 0.060000 0.074074
0.352000 6.000000 75.000000 1015.000000 94.000000 0.931193 0.060000 0.074074
0.353000 6.000000 71.000000 1019.000000 94.000000 0.934862 0.060000 0.077922
0.354000 6.000000 69.000000 1021.000000 94.000000 0.936697 0.060000 0.080000
0.355000 6.000000 69.000000 1021.000000 94.000000 0.936697 0.060000 0.080000
0.356000 6.000000 69.000000 1021.000000 94.000000 0.936697 0.060000 0.080000
0.357000 6.000000 69.000000 1021.000000 94.000000 0.936697 0.060000 0.080000
0.358000 6.000000 68.000000 1022.000000 94.000000 0.937615 0.060000 0.081081
0.359000 6.000000 67.000000 1023.000000 94.000000 0.938532 0.060000 0.082192
0.360000 6.000000 66.000000 1024.000000 94.000000 0.939450 0.060000 0.083333
0.361000 6.000000 66.000000 1024.000000 94.000000 0.939450 0.060000 0.083333
0.362000 5.000000 64.000000 1026.000000 95.000000 0.941284 0.050000 0.072464
0.363000 4.000000 64.000000 1026.000000 96.000000 0.941284 0.040000 0.058824
0.364000 4.000000 61.000000 1029.000000 96.000000 0.944037 0.040000 0.061538
0.365000 4.000000 61.000000 1029.000000 96.000000 0.944037 0.040000 0.061538
0.366000 4.000000 61.000000 1029.000000 96.000000 0.944037 0.040000 0.061538
0.367000 4.000000 61.000000 1029.000000 96.000000 0.944037 0.040000 0.061538
0.368000 4.000000 59.000000 1031.000000 96.000000 0.945872 0.040000 0.063492
0.369000 4.000000 56.000000 1034.000000 96.000000 0.948624 0.040000 0.066667
0.370000 4.000000 56.000000 1034.000000 96.000000 0.948624 0.040000 0.066667
0.371000 4.000000 55.000000 1035.000000 96.000000 0.949541 0.040000 0.067797
0.372000 4.000000 55.000000 1035.000000 96.000000 0.949541 0.040000 0.067797
0.373000 4.000000 55.000000 1035.000000 96.000000 0.949541 0.040000 0.067797
0.374000 4.000000 54.000000 1036.000000 96.000000 0.950459 0.040000 0.068966
0.375000 4.000000 53.000000 1037.000000 96.000000 0.951376 0.040000 0.070175
0.376000 4.000000 53.000000 1037.000000 96.000000 0.951376 0.040000 0.070175
0.377000 4.000000 53.000000 1037.000000 96.000000 0.951376 0.040000 0.070175
0.378000 4.000000 52.000000 1038.000000 96.000000 0.952294 0.040000 0.071429
0.379000 4.000000 51.000000 1039.000000 96.000000 0.953211 0.040000 0.072727
0.380000 4.000000 51.000000 1039.000000 96.000000 0.953211 0.040000 0.072727
0.381000 4.000000 51.000000 1039.000000 96.000000 0.953211 0.040000 0.072727
0.382000 4.000000 50.000000 1040.000000 96.000000 0.954128 0.040000 0.074074
0.383000 4.000000 48.000000 1042.000000 96.000000 0.955963 0.040000 0.076923
0.384000 4.000000 48.000000 1042.000000 96.000000 0.955963 0.040000 0.076923
0.385000 4.000000 46.000000 1044.000000 96.000000 0.957798 0.040000 0.080000
0.386000 4.000000 46.000000 1044.000000 96.000000 0.957798 0.040000 0.080000
0.387000 4.000000 46.000000 1044.000000 96.000000 0.957798 0.040000 0.080000
0.388000 4.000000 46.000000 1044.000000 96.000000 0.957798 0.040000 0.080000
0.389000 4.000000 45.000000 1045.000000 96.000000 0.958716 0.040000 0.081633
0.390000 4.000000 44.000000 1046.000000 96.000000 0.959633 0.040000 0.083333
0.391000 4.000000 44.000000 1046.000000 96.000000 0.959633 0.040000 0.083333
0.392000 4.000000 43.000000 1047.000000 96.000000 0.960550 0.040000 0.085106
0.393000 4.000000 43.000000 1047.000000 96.000000 0.960550 0.040000 0.085106
0.394000 4.000000 43.000000 1047.000000 96.000000 0.960550 0.040000 0.085106
0.395000 4.000000 41.000000 1049.000000 96.000000 0.962385 0.040000 0.088889
0.396000 4.000000 39.000000 1051.000000 96.000000 0.964220 0.040000 0.093023
0.397000 4.000000 39.000000 1051.000000 96.000000 0.964220 0.040000 0.093023
0.398000 4.000000 37.000000 1053.000000 96.000000 0.966055 0.040000 0.097561
0.399000 4.000000 37.000000 1053.000000 96.000000 0.966055 0.040000 0.097561
0.400000 4.000000 34.000000 1056.000000 96.000000 0.968807 0.040000 0.105263
0.401000 4.000000 34.000000 1056.000000 96.000000 0.968807 0.040000 0.105263
0.402000 3.000000 34.000000 1056.000000 97.000000 0.968807 0.030000 0.081081
0.403000 3.000000 34.000000 1056.000000 97.000000 0.968807 0.030000 0.081081
0.404000 3.000000 32.000000 1058.000000 97.000000 0.970642 0.030000 0.085714
0.405000 3.000000 32.000000 1058.000000 97.000000 0.970642 0.030000 0.085714
0.406000 3.000000 32.000000 1058.000000 97.000000 0.970642 0.030000 0.085714
0.407000 3.000000 32.000000 1058.000000 97.000000 0.970642 0.030000 0.085714
0.408000 3.000000 32.000000 1058.000000 97.000000 0.970642 0.030000 0.085714
0.409000 3.000000 31.000000 1059.000000 97.000000 0.971560 0.030000 0.088235
0.410000 3.000000 31.000000 1059.000000 97.000000 0.971560 0.030000 0.088235
0.411000 3.000000 31.000000 1059.000000 97.000000 0.971560 0.030000 0.088235
0.412000 3.000000 30.000000 1060.000000 97.000000 0.972477 0.030000 0.090909
0.413000 3.000000 30.000000 1060.000000 97.000000 0.972477 0.030000 0.090909
0.414000 3.000000 30.000000 1060.000000 97.000000 0.972477 0.030000 0.090909
0.415000 3.000000 30.000000 1060.000000 97.000000 0.972477 0.030000 0.090909
0.416000 3.000000 30.000000 1060.000000 97.000000 0.972477 0.030000 0.090909
0.417000 3.000000 29.000000 1061.000000 97.000000 0.973394 0.030000 0.093750
0.418000 3.000000 29.000000 1061.000000 97.000000 0.973394 0.030000 0.093750
0.419000 3.000000 28.000000 1062.000000 97.000000 0.974312 0.030000 0.096774
0.420000 3.000000 28.000000 1062.000000 97.000000 0.974312 0.030000 0.096774
0.421000 3.000000 28.000000 1062.000000 97.000000 0.974312 0.030000 0.096774
0.422000 3.000000 28.000000 1062.000000 97.000000 0.974312 0.030000 0.096774
0.423000 3.000000 28.000000 1062.000000 97.000000 0.974312 0.030000 0.096774
0.424000 3.000000 28.000000 1062.000000 97.000000 0.974312 0.030000 0.096774
0.425000 3.000000 28.000000 1062.000000 97.000000 0.974312 0.030000 0.096774
0.426000 3.000000 28.000000 1062.000000 97.000000 0.974312 0.030000 0.096774
0.427000 3.000000 28.000000 1062.000000 97.000000 0.974312 0.030000 0.096774
0.428000 3.000000 28.000000 1062.000000 97.000000 0.974312 0.030000 0.096774
0.429000 3.000000 28.000000 1062.000000 97.000000 0.974312 0.030000 0.096774
0.430000 3.000000 27.000000 1063.000000 97.000000 0.975229 0.030000 0.100000
0.431000 3.000000 26.000000 1064.000000 97.000000 0.976147 0.030000 0.103448
0.432000 3.000000 25.000000 1065.000000 97.000000 0.977064 0.030000 0.107143
0.433000 3.000000 25.000000 1065.000000 97.000000 0.977064 0.030000 0.107143
0.434000 3.000000 24.000000 1066.000000 97.000000 0.977982 0.030000 0.111111
0.435000 3.000000 24.000000 1066.000000 97.000000 0.977982 0.030000 0.111111
0.436000 3.000000 24.000000 1066.000000 97.000000 0.977982 0.030000 0.111111
0.437000 3.000000 24.000000 1066.000000 97.000000 0.977982 0.030000 0.111111
0.438000 3.000000 24.000000 1066.000000 97.000000 0.977982 0.030000 0.111111
0.439000 3.000000 24.000000 1066.000000 97.000000 0.977982 0.030000 0.111111
0.440000 3.000000 24.000000 1066.000000 97.000000 0.977982 0.030000 0.111111
0.441000 3.000000 24.000000 1066.000000 97.000000 0.977982 0.030000 0.111111
0.442000 3.000000 24.000000 1066.000000 97.000000 0.977982 0.030000 0.111111
0.443000 3.000000 24.000000 1066.000000 97.000000 0.977982 0.030000 0.111111
0.444000 3.000000 24.000000 1066.000000 97.000000 0.977982 0.030000 0.111111
0.445000 3.000000 24.000000 1066.000000 97.000000 0.977982 0.030000 0.111111
0.446000 3.000000 23.000000 1067.000000 97.000000 0.978899 0.030000 0.115385
0.447000 3.000000 23.000000 1067.000000 97.000000 0.978899 0.030000 0.115385
0.448000 3.000000 23.000000 1067.000000 97.000000 0.978899 0.030000 0.115385
0.449000 3.000000 23.000000 1067.000000 97.000000 0.978899 0.030000 0.115385
0.450000 3.000000 23.000000 1067.000000 97.000000 0.978899 0.030000 0.115385
0.451000 3.000000 21.000000 1069.000000 97.000000 0.980734 0.030000 0.125000
0.452000 3.000000 21.000000 1069.000000 97.000000 0.980734 0.030000 0.125000
0.453000 3.000000 20.000000 1070.000000 97.000000 0.981651 0.030000 0.130435
0.454000 3.000000 20.000000 1070.000000 97.000000 0.981651 0.030000 0.130435
0.455000 3.000000 20.000000 1070.000000 97.000000 0.981651 0.030000 0.130435
0.456000 3.000000 20.000000 1070.000000 97.000000 0.981651 0.030000 0.130435
0.457000 3.000000 20.000000 1070.000000 97.000000 0.981651 0.030000 0.130435
0.458000 3.000000 20.000000 1070.000000 97.000000 0.981651 0.030000 0.130435
0.459000 3.000000 20.000000 1070.000000 97.000000 0.981651 0.030000 0.130435
0.460000 3.000000 19.000000 1071.000000 97.000000 0.982569 0.030000 0.136364
0.461000 3.000000 19.000000 1071.000000 97.000000 0.982569 0.030000 0.136364
0.462000 3.000000 19.000000 1071.000000 97.000000 0.982569 0.030000 0.136364
0.463000 3.000000 19.000000 1071.000000 97.000000 0.982569 0.030000 0.136364
0.464000 2.000000 19.000000 1071.000000 98.000000 0.982569 0.020000 0.095238
0.465000 2.000000 19.000000 1071.000000 98.000000 0.982569 0.020000 0.095238
0.466000 2.000000 19.000000 1071.000000 98.000000 0.982569 0.020000 0.095238
0.467000 2.000000 18.000000 1072.000000 98.000000 0.983486 0.020000 0.100000
0.468000 2.000000 18.000000 1072.000000 98.000000 0.983486 0.020000 0.100000
0.469000 2.000000 18.000000 1072.000000 98.000000 0.983486 0.020000 0.100000
0.470000 2.000000 18.000000 1072.000000 98.000000 0.983486 0.020000 0.100000
0.471000 2.000000 18.000000 1072.000000 98.000000 0.983486 0.020000 0.100000
0.472000 2.000000 18.000000 1072.000000 98.000000 0.983486 0.020000 0.100000
0.473000 2.000000 18.000000 1072.000000 98.000000 0.983486 0.020000 0.100000
0.474000 2.000000 17.000000 1073.000000 98.000000 0.984404 0.020000 0.105263
0.475000 2.000000 17.000000 1073.000000 98.000000 0.984404 0.020000 0.105263
0.476000 2.000000 16.000000 1074.000000 98.000000 0.985321 0.020000 0.111111
0.477000 2.000000 15.000000 1075.000000 98.000000 0.986239 0.020000 0.117647
0.478000 2.000000 14.000000 1076.000000 98.000000 0.987156 0.020000 0.125000
0.479000 2.000000 14.000000 1076.000000 98.000000 0.987156 0.020000 0.125000
0.480000 2.000000 14.000000 1076.000000 98.000000 0.987156 0.020000 0.125000
0.481000 2.000000 14.000000 1076.000000 98.000000 0.987156 0.020000 0.125000
0.482000 2.000000 14.000000 1076.000000 98.000000 0.987156 0.020000 0.125000
0.483000 2.000000 14.000000 1076.000000 98.000000 0.987156 0.020000 0.125000
0.484000 2.000000 13.000000 1077.000000 98.000000 0.988073 0.020000 0.133333
0.485000 2.000000 13.000000 1077.000000 98.000000 0.988073 0.020000 0.133333
0.486000 2.000000 13.000000 1077.000000 98.000000 0.988073 0.020000 0.133333
0.487000 2.000000 13.000000 1077.000000 98.000000 0.988073 0.020000 0.133333
0.488000 2.000000 13.000000 1077.000000 98.000000 0.988073 0.020000 0.133333
0.489000 2.000000 13.000000 1077.000000 98.000000 0.988073 0.020000 0.133333
0.490000 2.000000 13.000000 1077.000000 98.000000 0.988073 0.020000 0.133333
0.491000 2.000000 13.000000 1077.000000 98.000000 0.988073 0.020000 0.133333
0.492000 2.000000 12.000000 1078.000000 98.000000 0.988991 0.020000 0.142857
0.493000 2.000000 12.000000 1078.000000 98.000000 0.988991 0.020000 0.142857
0.494000 2.000000 11.000000 1079.000000 98.000000 0.989908 0.020000 0.153846
0.495000 2.000000 11.000000 1079.000000 98.000000 0.989908 0.020000 0.153846
0.496000 2.000000 11.000000 1079.000000 98.000000 0.989908 0.020000 0.153846
0.497000 2.000000 10.000000 1080.000000 98.000000 0.990826 0.020000 0.166667
0.498000 2.000000 10.000000 1080.000000 98.000000 0.990826 0.020000 0.166667
0.499000 2.000000 9.000000 1081.000000 98.000000 0.991743 0.020000 0.181818
0.500000 2.000000 9.000000 1081.000000 98.000000 0.991743 0.020000 0.181818
0.501000 2.000000 9.000000 1081.000000 98.000000 0.991743 0.020000 0.181818
0.502000 1.000000 9.000000 1081.000000 99.000000 0.991743 0.010000 0.100000
0.503000 1.000000 8.000000 1082.000000 99.000000 0.992661 0.010000 0.111111
0.504000 1.000000 8.000000 1082.000000 99.000000 0.992661 0.010000 0.111111
0.505000 1.000000 8.000000 1082.000000 99.000000 0.992661 0.010000 0.111111
0.506000 1.000000 7.000000 1083.000000 99.000000 0.993578 0.010000 0.125000
0.507000 1.000000 6.000000 1084.000000 99.000000 0.994495 0.010000 0.142857
0.508000 1.000000 6.000000 1084.000000 99.000000 0.994495 0.010000 0.142857
0.509000 1.000000 6.000000 1084.000000 99.000000 0.994495 0.010000 0.142857
0.510000 1.000000 6.000000 1084.000000 99.000000 0.994495 0.010000 0.142857
0.511000 1.000000 6.000000 1084.000000 99.000000 0.994495 0.010000 0.142857
0.512000 1.000000 6.000000 1084.000000 99.000000 0.994495 0.010000 0.142857
0.513000 1.000000 6.000000 1084.000000 99.000000 0.994495 0.010000 0.142857
0.514000 1.000000 6.000000 1084.000000 99.000000 0.994495 0.010000 0.142857
0.515000 1.000000 5.000000 1085.000000 99.000000 0.995413 0.010000 0.166667
0.516000 1.000000 4.000000 1086.000000 99.000000 0.996330 0.010000 0.200000
0.517000 1.000000 4.000000 1086.000000 99.000000 0.996330 0.010000 0.200000
0.518000 1.000000 4.000000 1086.000000 99.000000 0.996330 0.010000 0.200000
0.519000 1.000000 4.000000 1086.000000 99.000000 0.996330 0.010000 0.200000
0.520000 1.000000 4.000000 1086.000000 99.000000 0.996330 0.010000 0.200000
0.521000 1.000000 4.000000 1086.000000 99.000000 0.996330 0.010000 0.200000
0.522000 1.000000 4.000000 1086.000000 99.000000 0.996330 0.010000 0.200000
0.523000 1.000000 4.000000 1086.000000 99.000000 0.996330 0.010000 0.200000
0.524000 1.000000 4.000000 1086.000000 99.000000 0.996330 0.010000 0.200000
0.525000 1.000000 4.000000 1086.000000 99.000000 0.996330 0.010000 0.200000
0.526000 1.000000 4.000000 1086.000000 99.000000 0.996330 0.010000 0.200000
0.527000 1.000000 4.000000 1086.000000 99.000000 0.996330 0.010000 0.200000
0.528000 1.000000 4.000000 1086.000000 99.000000 0.996330 0.010000 0.200000
0.529000 1.000000 4.000000 1086.000000 99.000000 0.996330 0.010000 0.200000
0.530000 1.000000 4.000000 1086.000000 99.000000 0.996330 0.010000 0.200000
0.531000 1.000000 4.000000 1086.000000 99.000000 0.996330 0.010000 0.200000
0.532000 1.000000 4.000000 1086.000000 99.000000 0.996330 0.010000 0.200000
0.533000 1.000000 4.000000 1086.000000 99.000000 0.996330 0.010000 0.200000
0.534000 1.000000 4.000000 1086.000000 99.000000 0.996330 0.010000 0.200000
0.535000 1.000000 4.000000 1086.000000 99.000000 0.996330 0.010000 0.200000
0.536000 1.000000 3.000000 1087.000000 99.000000 0.997248 0.010000 0.250000
0.537000 1.000000 3.000000 1087.000000 99.000000 0.997248 0.010000 0.250000
0.538000 1.000000 3.000000 1087.000000 99.000000 0.997248 0.010000 0.250000
0.539000 1.000000 3.000000 1087.000000 99.000000 0.997248 0.010000 0.250000
0.540000 1.000000 2.000000 1088.000000 99.000000 0.998165 0.010000 0.333333
0.541000 1.000000 2.000000 1088.000000 99.000000 0.998165 0.010000 0.333333
0.542000 1.000000 2.000000 1088.000000 99.000000 0.998165 0.010000 0.333333
0.543000 1.000000 2.000000 1088.000000 99.000000 0.998165 0.010000 0.333333
0.544000 1.000000 2.000000 1088.000000 99.000000 0.998165 0.010000 0.333333
0.545000 1.000000 2.000000 1088.000000 99.000000 0.998165 0.010000 0.333333
0.546000 1.000000 2.000000 1088.000000 99.000000 0.998165 0.010000 0.333333
0.547000 1.000000 2.000000 1088.000000 99.000000 0.998165 0.010000 0.333333
0.548000 1.000000 2.000000 1088.000000 99.000000 0.998165 0.010000 0.333333
0.549000 1.000000 2.000000 1088.000000 99.000000 0.998165 0.010000 0.333333
0.550000 1.000000 2.000000 1088.000000 99.000000 0.998165 0.010000 0.333333
0.551000 1.000000 2.000000 1088.000000 99.000000 0.998165 0.010000 0.333333
0.552000 1.000000 2.000000 1088.000000 99.000000 0.998165 0.010000 0.333333
0.553000 1.000000 2.000000 1088.000000 99.000000 0.998165 0.010000 0.333333
0.554000 1.000000 2.000000 1088.000000 99.000000 0.998165 0.010000 0.333333
0.555000 1.000000 2.000000 1088.000000 99.000000 0.998165 0.010000 0.333333
0.556000 1.000000 2.000000 1088.000000 99.000000 0.998165 0.010000 0.333333
0.557000 1.000000 2.000000 1088.000000 99.000000 0.998165 0.010000 0.333333
0.558000 1.000000 2.000000 1088.000000 99.000000 0.998165 0.010000 0.333333
0.559000 1.000000 2.000000 1088.000000 99.000000 0.998165 0.010000 0.333333
0.560000 1.000000 2.000000 1088.000000 99.000000 0.998165 0.010000 0.333333
0.561000 1.000000 2.000000 1088.000000 99.000000 0.998165 0.010000 0.333333
0.562000 1.000000 2.000000 1088.000000 99.000000 0.998165 0.010000 0.333333
0.563000 1.000000 1.000000 1089.000000 99.000000 0.999083 0.010000 0.500000
0.564000 1.000000 1.000000 1089.000000 99.000000 0.999083 0.010000 0.500000
0.565000 1.000000 1.000000 1089.000000 99.000000 0.999083 0.010000 0.500000
0.566000 1.000000 1.000000 1089.000000 99.000000 0.999083 0.010000 0.500000
0.567000 1.000000 1.000000 1089.000000 99.000000 0.999083 0.010000 0.500000
0.568000 1.000000 1.000000 1089.000000 99.000000 0.999083 0.010000 0.500000
0.569000 1.000000 1.000000 1089.000000 99.000000 0.999083 0.010000 0.500000
0.570000 1.000000 1.000000 1089.000000 99.000000 0.999083 0.010000 0.500000
0.571000 1.000000 1.000000 1089.000000 99.000000 0.999083 0.010000 0.500000
0.572000 1.000000 1.000000 1089.000000 99.000000 0.999083 0.010000 0.500000
0.573000 1.000000 1.000000 1089.000000 99.000000 0.999083 0.010000 0.500000
0.574000 1.000000 1.000000 1089.000000 99.000000 0.999083 0.010000 0.500000
0.575000 1.000000 1.000000 1089.000000 99.000000 0.999083 0.010000 0.500000
0.576000 1.000000 1.000000 1089.000000 99.000000 0.999083 0.010000 0.500000
0.577000 1.000000 1.000000 1089.000000 99.000000 0.999083 0.010000 0.500000
0.578000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.579000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.580000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.581000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.582000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.583000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.584000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.585000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.586000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.587000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.588000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.589000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.590000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.591000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.592000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.593000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.594000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.595000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.596000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.597000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.598000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.599000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.600000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.601000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.602000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.603000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.604000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.605000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.606000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.607000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.608000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.609000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.610000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.611000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.612000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.613000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.614000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.615000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.616000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.617000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.618000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.619000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.620000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.621000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.622000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.623000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.624000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.625000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.626000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.627000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.628000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.629000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.630000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.631000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.632000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.633000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.634000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.635000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.636000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.637000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.638000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.639000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.640000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.641000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.642000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.643000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.644000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.645000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.646000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.647000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.648000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.649000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.650000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.651000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.652000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.653000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.654000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.655000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.656000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.657000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.658000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.659000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.660000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.661000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.662000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.663000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.664000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.665000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.666000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.667000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.668000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.669000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.670000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.671000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.672000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.673000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.674000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.675000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.676000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.677000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.678000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.679000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.680000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.681000 1.000000 0.000000 1090.000000 99.000000 1.000000 0.010000 1.000000
0.682000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.683000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
0.684000 0.000000 0.000000 1090.000000 100.000000 1.000000 0.000000 0.000000
