THRESH TP FP TN FN ESPECIFICIDADE SENSITIVIDADE
0.386000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.387000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.388000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.389000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.390000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.391000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.392000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.393000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.394000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.395000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.396000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.397000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.398000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.399000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.400000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.401000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.402000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.403000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.404000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.405000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.406000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.407000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.408000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.409000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.410000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.411000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.412000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.413000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.414000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.415000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.416000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.417000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.418000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.419000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.420000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.421000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.422000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.423000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.424000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.425000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.426000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.427000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.428000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.429000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.430000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.431000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.432000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.433000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.434000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.435000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.436000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.437000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.438000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.439000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.440000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.441000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.442000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.443000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.444000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000
0.445000 100.000000 1089.000000 1.000000 0.000000 0.000917 1.000000
0.446000 100.000000 1089.000000 1.000000 0.000000 0.000917 1.000000
0.447000 100.000000 1089.000000 1.000000 0.000000 0.000917 1.000000
0.448000 100.000000 1087.000000 3.000000 0.000000 0.002752 1.000000
0.449000 100.000000 1086.000000 4.000000 0.000000 0.003670 1.000000
0.450000 100.000000 1086.000000 4.000000 0.000000 0.003670 1.000000
0.451000 100.000000 1086.000000 4.000000 0.000000 0.003670 1.000000
0.452000 100.000000 1086.000000 4.000000 0.000000 0.003670 1.000000
0.453000 100.000000 1086.000000 4.000000 0.000000 0.003670 1.000000
0.454000 100.000000 1086.000000 4.000000 0.000000 0.003670 1.000000
0.455000 100.000000 1086.000000 4.000000 0.000000 0.003670 1.000000
0.456000 100.000000 1086.000000 4.000000 0.000000 0.003670 1.000000
0.457000 100.000000 1086.000000 4.000000 0.000000 0.003670 1.000000
0.458000 100.000000 1086.000000 4.000000 0.000000 0.003670 1.000000
0.459000 100.000000 1086.000000 4.000000 0.000000 0.003670 1.000000
0.460000 100.000000 1086.000000 4.000000 0.000000 0.003670 1.000000
0.461000 100.000000 1086.000000 4.000000 0.000000 0.003670 1.000000
0.462000 100.000000 1086.000000 4.000000 0.000000 0.003670 1.000000
0.463000 100.000000 1086.000000 4.000000 0.000000 0.003670 1.000000
0.464000 100.000000 1086.000000 4.000000 0.000000 0.003670 1.000000
0.465000 100.000000 1086.000000 4.000000 0.000000 0.003670 1.000000
0.466000 100.000000 1086.000000 4.000000 0.000000 0.003670 1.000000
0.467000 100.000000 1083.000000 7.000000 0.000000 0.006422 1.000000
0.468000 100.000000 1083.000000 7.000000 0.000000 0.006422 1.000000
0.469000 100.000000 1083.000000 7.000000 0.000000 0.006422 1.000000
0.470000 100.000000 1083.000000 7.000000 0.000000 0.006422 1.000000
0.471000 100.000000 1083.000000 7.000000 0.000000 0.006422 1.000000
0.472000 100.000000 1082.000000 8.000000 0.000000 0.007339 1.000000
0.473000 100.000000 1082.000000 8.000000 0.000000 0.007339 1.000000
0.474000 100.000000 1082.000000 8.000000 0.000000 0.007339 1.000000
0.475000 100.000000 1082.000000 8.000000 0.000000 0.007339 1.000000
0.476000 100.000000 1082.000000 8.000000 0.000000 0.007339 1.000000
0.477000 100.000000 1080.000000 10.000000 0.000000 0.009174 1.000000
0.478000 100.000000 1078.000000 12.000000 0.000000 0.011009 1.000000
0.479000 100.000000 1077.000000 13.000000 0.000000 0.011927 1.000000
0.480000 100.000000 1077.000000 13.000000 0.000000 0.011927 1.000000
0.481000 100.000000 1076.000000 14.000000 0.000000 0.012844 1.000000
0.482000 100.000000 1076.000000 14.000000 0.000000 0.012844 1.000000
0.483000 100.000000 1076.000000 14.000000 0.000000 0.012844 1.000000
0.484000 100.000000 1076.000000 14.000000 0.000000 0.012844 1.000000
0.485000 100.000000 1076.000000 14.000000 0.000000 0.012844 1.000000
0.486000 100.000000 1074.000000 16.000000 0.000000 0.014679 1.000000
0.487000 98.000000 1074.000000 16.000000 2.000000 0.014679 0.980000
0.488000 98.000000 1074.000000 16.000000 2.000000 0.014679 0.980000
0.489000 98.000000 1074.000000 16.000000 2.000000 0.014679 0.980000
0.490000 98.000000 1074.000000 16.000000 2.000000 0.014679 0.980000
0.491000 98.000000 1074.000000 16.000000 2.000000 0.014679 0.980000
0.492000 98.000000 1074.000000 16.000000 2.000000 0.014679 0.980000
0.493000 98.000000 1071.000000 19.000000 2.000000 0.017431 0.980000
0.494000 98.000000 1071.000000 19.000000 2.000000 0.017431 0.980000
0.495000 98.000000 1071.000000 19.000000 2.000000 0.017431 0.980000
0.496000 98.000000 1071.000000 19.000000 2.000000 0.017431 0.980000
0.497000 98.000000 1070.000000 20.000000 2.000000 0.018349 0.980000
0.498000 98.000000 1069.000000 21.000000 2.000000 0.019266 0.980000
0.499000 98.000000 1067.000000 23.000000 2.000000 0.021101 0.980000
0.500000 98.000000 1067.000000 23.000000 2.000000 0.021101 0.980000
0.501000 98.000000 1067.000000 23.000000 2.000000 0.021101 0.980000
0.502000 98.000000 1065.000000 25.000000 2.000000 0.022936 0.980000
0.503000 98.000000 1065.000000 25.000000 2.000000 0.022936 0.980000
0.504000 98.000000 1063.000000 27.000000 2.000000 0.024771 0.980000
0.505000 98.000000 1063.000000 27.000000 2.000000 0.024771 0.980000
0.506000 98.000000 1063.000000 27.000000 2.000000 0.024771 0.980000
0.507000 98.000000 1063.000000 27.000000 2.000000 0.024771 0.980000
0.508000 98.000000 1063.000000 27.000000 2.000000 0.024771 0.980000
0.509000 98.000000 1062.000000 28.000000 2.000000 0.025688 0.980000
0.510000 98.000000 1062.000000 28.000000 2.000000 0.025688 0.980000
0.511000 98.000000 1062.000000 28.000000 2.000000 0.025688 0.980000
0.512000 98.000000 1059.000000 31.000000 2.000000 0.028440 0.980000
0.513000 98.000000 1059.000000 31.000000 2.000000 0.028440 0.980000
0.514000 98.000000 1059.000000 31.000000 2.000000 0.028440 0.980000
0.515000 98.000000 1059.000000 31.000000 2.000000 0.028440 0.980000
0.516000 98.000000 1057.000000 33.000000 2.000000 0.030275 0.980000
0.517000 98.000000 1057.000000 33.000000 2.000000 0.030275 0.980000
0.518000 98.000000 1055.000000 35.000000 2.000000 0.032110 0.980000
0.519000 98.000000 1055.000000 35.000000 2.000000 0.032110 0.980000
0.520000 98.000000 1053.000000 37.000000 2.000000 0.033945 0.980000
0.521000 98.000000 1051.000000 39.000000 2.000000 0.035780 0.980000
0.522000 98.000000 1051.000000 39.000000 2.000000 0.035780 0.980000
0.523000 98.000000 1049.000000 41.000000 2.000000 0.037615 0.980000
0.524000 98.000000 1049.000000 41.000000 2.000000 0.037615 0.980000
0.525000 98.000000 1049.000000 41.000000 2.000000 0.037615 0.980000
0.526000 98.000000 1049.000000 41.000000 2.000000 0.037615 0.980000
0.527000 98.000000 1047.000000 43.000000 2.000000 0.039450 0.980000
0.528000 98.000000 1047.000000 43.000000 2.000000 0.039450 0.980000
0.529000 98.000000 1047.000000 43.000000 2.000000 0.039450 0.980000
0.530000 98.000000 1047.000000 43.000000 2.000000 0.039450 0.980000
0.531000 98.000000 1047.000000 43.000000 2.000000 0.039450 0.980000
0.532000 98.000000 1046.000000 44.000000 2.000000 0.040367 0.980000
0.533000 98.000000 1046.000000 44.000000 2.000000 0.040367 0.980000
0.534000 98.000000 1042.000000 48.000000 2.000000 0.044037 0.980000
0.535000 98.000000 1042.000000 48.000000 2.000000 0.044037 0.980000
0.536000 98.000000 1042.000000 48.000000 2.000000 0.044037 0.980000
0.537000 98.000000 1041.000000 49.000000 2.000000 0.044954 0.980000
0.538000 98.000000 1041.000000 49.000000 2.000000 0.044954 0.980000
0.539000 98.000000 1041.000000 49.000000 2.000000 0.044954 0.980000
0.540000 98.000000 1041.000000 49.000000 2.000000 0.044954 0.980000
0.541000 98.000000 1039.000000 51.000000 2.000000 0.046789 0.980000
0.542000 98.000000 1039.000000 51.000000 2.000000 0.046789 0.980000
0.543000 98.000000 1037.000000 53.000000 2.000000 0.048624 0.980000
0.544000 98.000000 1036.000000 54.000000 2.000000 0.049541 0.980000
0.545000 98.000000 1036.000000 54.000000 2.000000 0.049541 0.980000
0.546000 98.000000 1034.000000 56.000000 2.000000 0.051376 0.980000
0.547000 98.000000 1033.000000 57.000000 2.000000 0.052294 0.980000
0.548000 98.000000 1030.000000 60.000000 2.000000 0.055046 0.980000
0.549000 98.000000 1030.000000 60.000000 2.000000 0.055046 0.980000
0.550000 98.000000 1028.000000 62.000000 2.000000 0.056881 0.980000
0.551000 98.000000 1027.000000 63.000000 2.000000 0.057798 0.980000
0.552000 98.000000 1026.000000 64.000000 2.000000 0.058716 0.980000
0.553000 98.000000 1025.000000 65.000000 2.000000 0.059633 0.980000
0.554000 98.000000 1023.000000 67.000000 2.000000 0.061468 0.980000
0.555000 98.000000 1023.000000 67.000000 2.000000 0.061468 0.980000
0.556000 98.000000 1022.000000 68.000000 2.000000 0.062385 0.980000
0.557000 98.000000 1022.000000 68.000000 2.000000 0.062385 0.980000
0.558000 98.000000 1022.000000 68.000000 2.000000 0.062385 0.980000
0.559000 98.000000 1021.000000 69.000000 2.000000 0.063303 0.980000
0.560000 98.000000 1018.000000 72.000000 2.000000 0.066055 0.980000
0.561000 98.000000 1012.000000 78.000000 2.000000 0.071560 0.980000
0.562000 98.000000 1012.000000 78.000000 2.000000 0.071560 0.980000
0.563000 98.000000 1009.000000 81.000000 2.000000 0.074312 0.980000
0.564000 98.000000 1005.000000 85.000000 2.000000 0.077982 0.980000
0.565000 98.000000 1002.000000 88.000000 2.000000 0.080734 0.980000
0.566000 98.000000 1002.000000 88.000000 2.000000 0.080734 0.980000
0.567000 98.000000 1001.000000 89.000000 2.000000 0.081651 0.980000
0.568000 98.000000 1000.000000 90.000000 2.000000 0.082569 0.980000
0.569000 98.000000 1000.000000 90.000000 2.000000 0.082569 0.980000
0.570000 98.000000 998.000000 92.000000 2.000000 0.084404 0.980000
0.571000 98.000000 998.000000 92.000000 2.000000 0.084404 0.980000
0.572000 98.000000 997.000000 93.000000 2.000000 0.085321 0.980000
0.573000 98.000000 995.000000 95.000000 2.000000 0.087156 0.980000
0.574000 98.000000 993.000000 97.000000 2.000000 0.088991 0.980000
0.575000 98.000000 992.000000 98.000000 2.000000 0.089908 0.980000
0.576000 98.000000 990.000000 100.000000 2.000000 0.091743 0.980000
0.577000 98.000000 987.000000 103.000000 2.000000 0.094495 0.980000
0.578000 98.000000 982.000000 108.000000 2.000000 0.099083 0.980000
0.579000 98.000000 980.000000 110.000000 2.000000 0.100917 0.980000
0.580000 98.000000 978.000000 112.000000 2.000000 0.102752 0.980000
0.581000 98.000000 976.000000 114.000000 2.000000 0.104587 0.980000
0.582000 98.000000 974.000000 116.000000 2.000000 0.106422 0.980000
0.583000 97.000000 974.000000 116.000000 3.000000 0.106422 0.970000
0.584000 97.000000 972.000000 118.000000 3.000000 0.108257 0.970000
0.585000 97.000000 970.000000 120.000000 3.000000 0.110092 0.970000
0.586000 97.000000 968.000000 122.000000 3.000000 0.111927 0.970000
0.587000 97.000000 966.000000 124.000000 3.000000 0.113761 0.970000
0.588000 97.000000 962.000000 128.000000 3.000000 0.117431 0.970000
0.589000 97.000000 961.000000 129.000000 3.000000 0.118349 0.970000
0.590000 97.000000 953.000000 137.000000 3.000000 0.125688 0.970000
0.591000 97.000000 948.000000 142.000000 3.000000 0.130275 0.970000
0.592000 97.000000 946.000000 144.000000 3.000000 0.132110 0.970000
0.593000 97.000000 942.000000 148.000000 3.000000 0.135780 0.970000
0.594000 97.000000 937.000000 153.000000 3.000000 0.140367 0.970000
0.595000 96.000000 936.000000 154.000000 4.000000 0.141284 0.960000
0.596000 96.000000 935.000000 155.000000 4.000000 0.142202 0.960000
0.597000 96.000000 932.000000 158.000000 4.000000 0.144954 0.960000
0.598000 96.000000 931.000000 159.000000 4.000000 0.145872 0.960000
0.599000 96.000000 930.000000 160.000000 4.000000 0.146789 0.960000
0.600000 96.000000 929.000000 161.000000 4.000000 0.147706 0.960000
0.601000 96.000000 927.000000 163.000000 4.000000 0.149541 0.960000
0.602000 96.000000 924.000000 166.000000 4.000000 0.152294 0.960000
0.603000 96.000000 922.000000 168.000000 4.000000 0.154128 0.960000
0.604000 96.000000 920.000000 170.000000 4.000000 0.155963 0.960000
0.605000 96.000000 920.000000 170.000000 4.000000 0.155963 0.960000
0.606000 96.000000 920.000000 170.000000 4.000000 0.155963 0.960000
0.607000 96.000000 920.000000 170.000000 4.000000 0.155963 0.960000
0.608000 96.000000 917.000000 173.000000 4.000000 0.158716 0.960000
0.609000 96.000000 917.000000 173.000000 4.000000 0.158716 0.960000
0.610000 96.000000 916.000000 174.000000 4.000000 0.159633 0.960000
0.611000 96.000000 914.000000 176.000000 4.000000 0.161468 0.960000
0.612000 95.000000 912.000000 178.000000 5.000000 0.163303 0.950000
0.613000 95.000000 911.000000 179.000000 5.000000 0.164220 0.950000
0.614000 95.000000 907.000000 183.000000 5.000000 0.167890 0.950000
0.615000 95.000000 905.000000 185.000000 5.000000 0.169725 0.950000
0.616000 95.000000 903.000000 187.000000 5.000000 0.171560 0.950000
0.617000 95.000000 901.000000 189.000000 5.000000 0.173394 0.950000
0.618000 95.000000 901.000000 189.000000 5.000000 0.173394 0.950000
0.619000 95.000000 896.000000 194.000000 5.000000 0.177982 0.950000
0.620000 95.000000 891.000000 199.000000 5.000000 0.182569 0.950000
0.621000 95.000000 888.000000 202.000000 5.000000 0.185321 0.950000
0.622000 95.000000 884.000000 206.000000 5.000000 0.188991 0.950000
0.623000 95.000000 881.000000 209.000000 5.000000 0.191743 0.950000
0.624000 95.000000 879.000000 211.000000 5.000000 0.193578 0.950000
0.625000 95.000000 877.000000 213.000000 5.000000 0.195413 0.950000
0.626000 95.000000 873.000000 217.000000 5.000000 0.199083 0.950000
0.627000 95.000000 869.000000 221.000000 5.000000 0.202752 0.950000
0.628000 95.000000 867.000000 223.000000 5.000000 0.204587 0.950000
0.629000 95.000000 862.000000 228.000000 5.000000 0.209174 0.950000
0.630000 95.000000 862.000000 228.000000 5.000000 0.209174 0.950000
0.631000 95.000000 858.000000 232.000000 5.000000 0.212844 0.950000
0.632000 95.000000 853.000000 237.000000 5.000000 0.217431 0.950000
0.633000 95.000000 848.000000 242.000000 5.000000 0.222018 0.950000
0.634000 95.000000 843.000000 247.000000 5.000000 0.226606 0.950000
0.635000 95.000000 838.000000 252.000000 5.000000 0.231193 0.950000
0.636000 95.000000 837.000000 253.000000 5.000000 0.232110 0.950000
0.637000 94.000000 835.000000 255.000000 6.000000 0.233945 0.940000
0.638000 93.000000 831.000000 259.000000 7.000000 0.237615 0.930000
0.639000 93.000000 830.000000 260.000000 7.000000 0.238532 0.930000
0.640000 93.000000 829.000000 261.000000 7.000000 0.239450 0.930000
0.641000 93.000000 828.000000 262.000000 7.000000 0.240367 0.930000
0.642000 93.000000 828.000000 262.000000 7.000000 0.240367 0.930000
0.643000 93.000000 824.000000 266.000000 7.000000 0.244037 0.930000
0.644000 93.000000 819.000000 271.000000 7.000000 0.248624 0.930000
0.645000 93.000000 816.000000 274.000000 7.000000 0.251376 0.930000
0.646000 93.000000 813.000000 277.000000 7.000000 0.254128 0.930000
0.647000 93.000000 808.000000 282.000000 7.000000 0.258716 0.930000
0.648000 93.000000 805.000000 285.000000 7.000000 0.261468 0.930000
0.649000 93.000000 803.000000 287.000000 7.000000 0.263303 0.930000
0.650000 92.000000 797.000000 293.000000 8.000000 0.268807 0.920000
0.651000 92.000000 793.000000 297.000000 8.000000 0.272477 0.920000
0.652000 91.000000 789.000000 301.000000 9.000000 0.276147 0.910000
0.653000 90.000000 789.000000 301.000000 10.000000 0.276147 0.900000
0.654000 90.000000 786.000000 304.000000 10.000000 0.278899 0.900000
0.655000 90.000000 781.000000 309.000000 10.000000 0.283486 0.900000
0.656000 90.000000 780.000000 310.000000 10.000000 0.284404 0.900000
0.657000 90.000000 778.000000 312.000000 10.000000 0.286239 0.900000
0.658000 88.000000 774.000000 316.000000 12.000000 0.289908 0.880000
0.659000 87.000000 773.000000 317.000000 13.000000 0.290826 0.870000
0.660000 87.000000 770.000000 320.000000 13.000000 0.293578 0.870000
0.661000 87.000000 768.000000 322.000000 13.000000 0.295413 0.870000
0.662000 84.000000 766.000000 324.000000 16.000000 0.297248 0.840000
0.663000 84.000000 760.000000 330.000000 16.000000 0.302752 0.840000
0.664000 84.000000 758.000000 332.000000 16.000000 0.304587 0.840000
0.665000 84.000000 752.000000 338.000000 16.000000 0.310092 0.840000
0.666000 83.000000 752.000000 338.000000 17.000000 0.310092 0.830000
0.667000 83.000000 748.000000 342.000000 17.000000 0.313761 0.830000
0.668000 83.000000 746.000000 344.000000 17.000000 0.315596 0.830000
0.669000 83.000000 738.000000 352.000000 17.000000 0.322936 0.830000
0.670000 83.000000 734.000000 356.000000 17.000000 0.326606 0.830000
0.671000 83.000000 732.000000 358.000000 17.000000 0.328440 0.830000
0.672000 83.000000 729.000000 361.000000 17.000000 0.331193 0.830000
0.673000 80.000000 728.000000 362.000000 20.000000 0.332110 0.800000
0.674000 80.000000 725.000000 365.000000 20.000000 0.334862 0.800000
0.675000 80.000000 721.000000 369.000000 20.000000 0.338532 0.800000
0.676000 80.000000 717.000000 373.000000 20.000000 0.342202 0.800000
0.677000 80.000000 715.000000 375.000000 20.000000 0.344037 0.800000
0.678000 79.000000 715.000000 375.000000 21.000000 0.344037 0.790000
0.679000 79.000000 712.000000 378.000000 21.000000 0.346789 0.790000
0.680000 78.000000 709.000000 381.000000 22.000000 0.349541 0.780000
0.681000 78.000000 705.000000 385.000000 22.000000 0.353211 0.780000
0.682000 78.000000 702.000000 388.000000 22.000000 0.355963 0.780000
0.683000 77.000000 700.000000 390.000000 23.000000 0.357798 0.770000
0.684000 77.000000 696.000000 394.000000 23.000000 0.361468 0.770000
0.685000 77.000000 691.000000 399.000000 23.000000 0.366055 0.770000
0.686000 77.000000 682.000000 408.000000 23.000000 0.374312 0.770000
0.687000 77.000000 680.000000 410.000000 23.000000 0.376147 0.770000
0.688000 77.000000 678.000000 412.000000 23.000000 0.377982 0.770000
0.689000 77.000000 673.000000 417.000000 23.000000 0.382569 0.770000
0.690000 77.000000 669.000000 421.000000 23.000000 0.386239 0.770000
0.691000 77.000000 666.000000 424.000000 23.000000 0.388991 0.770000
0.692000 77.000000 663.000000 427.000000 23.000000 0.391743 0.770000
0.693000 77.000000 656.000000 434.000000 23.000000 0.398165 0.770000
0.694000 77.000000 655.000000 435.000000 23.000000 0.399083 0.770000
0.695000 76.000000 651.000000 439.000000 24.000000 0.402752 0.760000
0.696000 75.000000 651.000000 439.000000 25.000000 0.402752 0.750000
0.697000 73.000000 650.000000 440.000000 27.000000 0.403670 0.730000
0.698000 73.000000 649.000000 441.000000 27.000000 0.404587 0.730000
0.699000 73.000000 645.000000 445.000000 27.000000 0.408257 0.730000
0.700000 73.000000 638.000000 452.000000 27.000000 0.414679 0.730000
0.701000 73.000000 636.000000 454.000000 27.000000 0.416514 0.730000
0.702000 73.000000 633.000000 457.000000 27.000000 0.419266 0.730000
0.703000 73.000000 631.000000 459.000000 27.000000 0.421101 0.730000
0.704000 73.000000 626.000000 464.000000 27.000000 0.425688 0.730000
0.705000 73.000000 621.000000 469.000000 27.000000 0.430275 0.730000
0.706000 71.000000 619.000000 471.000000 29.000000 0.432110 0.710000
0.707000 71.000000 612.000000 478.000000 29.000000 0.438532 0.710000
0.708000 71.000000 609.000000 481.000000 29.000000 0.441284 0.710000
0.709000 71.000000 609.000000 481.000000 29.000000 0.441284 0.710000
0.710000 71.000000 607.000000 483.000000 29.000000 0.443119 0.710000
0.711000 71.000000 604.000000 486.000000 29.000000 0.445872 0.710000
0.712000 71.000000 604.000000 486.000000 29.000000 0.445872 0.710000
0.713000 71.000000 600.000000 490.000000 29.000000 0.449541 0.710000
0.714000 70.000000 595.000000 495.000000 30.000000 0.454128 0.700000
0.715000 69.000000 594.000000 496.000000 31.000000 0.455046 0.690000
0.716000 69.000000 589.000000 501.000000 31.000000 0.459633 0.690000
0.717000 69.000000 585.000000 505.000000 31.000000 0.463303 0.690000
0.718000 67.000000 581.000000 509.000000 33.000000 0.466972 0.670000
0.719000 67.000000 578.000000 512.000000 33.000000 0.469725 0.670000
0.720000 67.000000 573.000000 517.000000 33.000000 0.474312 0.670000
0.721000 67.000000 572.000000 518.000000 33.000000 0.475229 0.670000
0.722000 65.000000 565.000000 525.000000 35.000000 0.481651 0.650000
0.723000 65.000000 562.000000 528.000000 35.000000 0.484404 0.650000
0.724000 65.000000 559.000000 531.000000 35.000000 0.487156 0.650000
0.725000 65.000000 554.000000 536.000000 35.000000 0.491743 0.650000
0.726000 65.000000 551.000000 539.000000 35.000000 0.494495 0.650000
0.727000 63.000000 545.000000 545.000000 37.000000 0.500000 0.630000
0.728000 63.000000 539.000000 551.000000 37.000000 0.505505 0.630000
0.729000 62.000000 532.000000 558.000000 38.000000 0.511927 0.620000
0.730000 62.000000 530.000000 560.000000 38.000000 0.513761 0.620000
0.731000 62.000000 526.000000 564.000000 38.000000 0.517431 0.620000
0.732000 62.000000 522.000000 568.000000 38.000000 0.521101 0.620000
0.733000 62.000000 518.000000 572.000000 38.000000 0.524771 0.620000
0.734000 62.000000 514.000000 576.000000 38.000000 0.528440 0.620000
0.735000 61.000000 513.000000 577.000000 39.000000 0.529358 0.610000
0.736000 61.000000 506.000000 584.000000 39.000000 0.535780 0.610000
0.737000 61.000000 501.000000 589.000000 39.000000 0.540367 0.610000
0.738000 61.000000 498.000000 592.000000 39.000000 0.543119 0.610000
0.739000 61.000000 498.000000 592.000000 39.000000 0.543119 0.610000
0.740000 61.000000 497.000000 593.000000 39.000000 0.544037 0.610000
0.741000 61.000000 493.000000 597.000000 39.000000 0.547706 0.610000
0.742000 61.000000 489.000000 601.000000 39.000000 0.551376 0.610000
0.743000 60.000000 488.000000 602.000000 40.000000 0.552294 0.600000
0.744000 60.000000 483.000000 607.000000 40.000000 0.556881 0.600000
0.745000 59.000000 478.000000 612.000000 41.000000 0.561468 0.590000
0.746000 59.000000 475.000000 615.000000 41.000000 0.564220 0.590000
0.747000 59.000000 473.000000 617.000000 41.000000 0.566055 0.590000
0.748000 59.000000 471.000000 619.000000 41.000000 0.567890 0.590000
0.749000 59.000000 468.000000 622.000000 41.000000 0.570642 0.590000
0.750000 58.000000 464.000000 626.000000 42.000000 0.574312 0.580000
0.751000 58.000000 460.000000 630.000000 42.000000 0.577982 0.580000
0.752000 58.000000 452.000000 638.000000 42.000000 0.585321 0.580000
0.753000 58.000000 450.000000 640.000000 42.000000 0.587156 0.580000
0.754000 57.000000 446.000000 644.000000 43.000000 0.590826 0.570000
0.755000 57.000000 446.000000 644.000000 43.000000 0.590826 0.570000
0.756000 57.000000 436.000000 654.000000 43.000000 0.600000 0.570000
0.757000 57.000000 431.000000 659.000000 43.000000 0.604587 0.570000
0.758000 56.000000 429.000000 661.000000 44.000000 0.606422 0.560000
0.759000 56.000000 426.000000 664.000000 44.000000 0.609174 0.560000
0.760000 52.000000 420.000000 670.000000 48.000000 0.614679 0.520000
0.761000 52.000000 417.000000 673.000000 48.000000 0.617431 0.520000
0.762000 52.000000 414.000000 676.000000 48.000000 0.620183 0.520000
0.763000 52.000000 408.000000 682.000000 48.000000 0.625688 0.520000
0.764000 51.000000 406.000000 684.000000 49.000000 0.627523 0.510000
0.765000 51.000000 404.000000 686.000000 49.000000 0.629358 0.510000
0.766000 50.000000 404.000000 686.000000 50.000000 0.629358 0.500000
0.767000 50.000000 400.000000 690.000000 50.000000 0.633028 0.500000
0.768000 50.000000 400.000000 690.000000 50.000000 0.633028 0.500000
0.769000 50.000000 397.000000 693.000000 50.000000 0.635780 0.500000
0.770000 50.000000 388.000000 702.000000 50.000000 0.644037 0.500000
0.771000 48.000000 387.000000 703.000000 52.000000 0.644954 0.480000
0.772000 46.000000 384.000000 706.000000 54.000000 0.647706 0.460000
0.773000 46.000000 380.000000 710.000000 54.000000 0.651376 0.460000
0.774000 45.000000 376.000000 714.000000 55.000000 0.655046 0.450000
0.775000 45.000000 375.000000 715.000000 55.000000 0.655963 0.450000
0.776000 45.000000 372.000000 718.000000 55.000000 0.658716 0.450000
0.777000 44.000000 363.000000 727.000000 56.000000 0.666972 0.440000
0.778000 44.000000 358.000000 732.000000 56.000000 0.671560 0.440000
