1,	0.420073,	0.413944,	0.419060,	0.413303,	0.416793,	0.418296,	0.414278,	0.416033,	0.420689,	0.441840,	0.417858,	0.413148,	0.417142,	0.416112,	0.413110,	0.417369,	0.410373,	0.416028,	0.416522,	0.416408,	0.415282,	0.425256,	0.414723,	0.413474,	0.417728,	0.413586,	0.410892,	0.415887,	0.426652,	0.428308,	0.419890,	0.415346,	0.435287,	0.418591,	0.417143,	0.416571,	0.412654,	0.416036,	0.432044,	0.415868,	0.430590,	0.413069,	0.420376,	0.418994,	0.415254,	0.413269,	0.426450,	0.416095,	0.413370,	0.428146,	0.411922,	0.422927,	0.419720,	0.414875,	0.415321,	0.422640,	0.424909,	0.423090,	0.419357,	0.411393,	0.421780,	0.431917,	0.412253,	0.421323,	0.412635,	0.413207,	0.417966,	0.412228,	0.412951,	0.415111,	0.415864,	0.425872,	0.414615,	0.419531,	0.433440,	0.420130,	0.418413,	0.411383,	0.412871,	0.414104,	0.415563,	0.414042,	0.411728,	0.426151,	0.414416,	0.417672,	0.419296,	0.420294,	0.429350,	0.424062,	0.411634,	0.420895,	0.421737,	0.416860,	0.416738,	0.415666,	0.410757,	0.419171,	0.416113,	0.413294,	0.414797,	0.418997,	0.425856,	0.411529,	0.412408,	0.417373,	0.421522,	0.413760,	0.426812,	0.445256,	0.413214,	0.413350,	0.416391,	0.415538,	0.419706,	0.416982,	0.413669,	0.414504,	0.415951,	0.418236
2,	0.413667,	0.429542,	0.416809,	0.423099,	0.416375,	0.412107,	0.420423,	0.413618,	0.418690,	0.418415,	0.415710,	0.419965,	0.414042,	0.419832,	0.408679,	0.415879,	0.416335,	0.416882,	0.411582,	0.424168,	0.416837,	0.418697,	0.413184,	0.415450,	0.412892,	0.410515,	0.413956,	0.412540,	0.420451,	0.419743,	0.427382,	0.409690,	0.410360,	0.412319,	0.414078,	0.412455,	0.422469,	0.412480,	0.416015,	0.420395,	0.414677,	0.418418,	0.412780,	0.411278,	0.423073,	0.411625,	0.418302,	0.409943,	0.422817,	0.419541,	0.426154,	0.408923,	0.414569,	0.410661,	0.415215,	0.411920,	0.415963,	0.417075,	0.411766,	0.422170,	0.413824,	0.418032,	0.428688,	0.429536,	0.419628,	0.427860,	0.417520,	0.415637,	0.407881,	0.413142,	0.415741,	0.414096,	0.419896,	0.417978,	0.416109,	0.419758,	0.413711,	0.412308,	0.419926,	0.410570,	0.414562,	0.415262,	0.412706,	0.417251,	0.421233,	0.420951,	0.411861,	0.416632,	0.419118,	0.417269,	0.426656,	0.410935,	0.414790,	0.411862,	0.425686,	0.412338,	0.427402,	0.425690,	0.420772,	0.415166,	0.415118,	0.413097,	0.414018,	0.412593,	0.418796,	0.420643,	0.424902,	0.422498,	0.420138,	0.414699,	0.411023,	0.433425,	0.417407,	0.414101,	0.411008,	0.417213,	0.412901,	0.418649,	0.414649,	0.412509
3,	0.412547,	0.414374,	0.412605,	0.412412,	0.418078,	0.411615,	0.414772,	0.429754,	0.412203,	0.411955,	0.412192,	0.410537,	0.418768,	0.413116,	0.413701,	0.417173,	0.414994,	0.412985,	0.418404,	0.414870,	0.418226,	0.416952,	0.413461,	0.414746,	0.411535,	0.424862,	0.409443,	0.416844,	0.415337,	0.413101,	0.415975,	0.412475,	0.416340,	0.420296,	0.411786,	0.421478,	0.410279,	0.415112,	0.414537,	0.411423,	0.413051,	0.411712,	0.421676,	0.414891,	0.414734,	0.408715,	0.412886,	0.425941,	0.415330,	0.414959,	0.410373,	0.412083,	0.418069,	0.420835,	0.419294,	0.422933,	0.415201,	0.417281,	0.417981,	0.411616,	0.414760,	0.415092,	0.411750,	0.415920,	0.409884,	0.413226,	0.412361,	0.410791,	0.408274,	0.412389,	0.412598,	0.414000,	0.414501,	0.416789,	0.415465,	0.414525,	0.409834,	0.408241,	0.414151,	0.414680,	0.410177,	0.415780,	0.440646,	0.413609,	0.412973,	0.415008,	0.409835,	0.411172,	0.412685,	0.421115,	0.410317,	0.427516,	0.421897,	0.418392,	0.415129,	0.425495,	0.412363,	0.414107,	0.413503,	0.415446,	0.416051,	0.420517,	0.416827,	0.411804,	0.411810,	0.412920,	0.414677,	0.414610,	0.417784,	0.421652,	0.413248,	0.410290,	0.412622,	0.415365,	0.414469,	0.414702,	0.419115,	0.412002,	0.412918,	0.411606
4,	0.415583,	0.422200,	0.426683,	0.423075,	0.435169,	0.414095,	0.420018,	0.412714,	0.439179,	0.426980,	0.422444,	0.419363,	0.428614,	0.422258,	0.409666,	0.417710,	0.419856,	0.419023,	0.414973,	0.421120,	0.416529,	0.420995,	0.417329,	0.415941,	0.416070,	0.411964,	0.411461,	0.420206,	0.423435,	0.424866,	0.455292,	0.412766,	0.416499,	0.413717,	0.418188,	0.416419,	0.416940,	0.415544,	0.420507,	0.417013,	0.417490,	0.420186,	0.412441,	0.412245,	0.420932,	0.411312,	0.423411,	0.413822,	0.418065,	0.425425,	0.417611,	0.410718,	0.417010,	0.415565,	0.422424,	0.412967,	0.421619,	0.427165,	0.414053,	0.416643,	0.421203,	0.427858,	0.417918,	0.423271,	0.420305,	0.417092,	0.424066,	0.412564,	0.410550,	0.417901,	0.416116,	0.419618,	0.419517,	0.418128,	0.423039,	0.425258,	0.421982,	0.416208,	0.419278,	0.413234,	0.416775,	0.416663,	0.414948,	0.420309,	0.415264,	0.438967,	0.416095,	0.426694,	0.422762,	0.424324,	0.419646,	0.412547,	0.413708,	0.411866,	0.443891,	0.415712,	0.420374,	0.427041,	0.417397,	0.416742,	0.418369,	0.413524,	0.426891,	0.412509,	0.416354,	0.422253,	0.426542,	0.416761,	0.421134,	0.423070,	0.414178,	0.431764,	0.430478,	0.415231,	0.414513,	0.427567,	0.410840,	0.418596,	0.420499,	0.423915
5,	0.419166,	0.416551,	0.414610,	0.413164,	0.414124,	0.423644,	0.416061,	0.419768,	0.417213,	0.422640,	0.418204,	0.412306,	0.426883,	0.416256,	0.414340,	0.416671,	0.414598,	0.415617,	0.417448,	0.426031,	0.413856,	0.421377,	0.414364,	0.413235,	0.419855,	0.414558,	0.409185,	0.414974,	0.420881,	0.419900,	0.419546,	0.415265,	0.421298,	0.417383,	0.418580,	0.419776,	0.411138,	0.418053,	0.419605,	0.417424,	0.417360,	0.414461,	0.422020,	0.426244,	0.414361,	0.411453,	0.417453,	0.416240,	0.412909,	0.418805,	0.411010,	0.416492,	0.423689,	0.417063,	0.416281,	0.426370,	0.421157,	0.428138,	0.423159,	0.411691,	0.421645,	0.429167,	0.412983,	0.414843,	0.411077,	0.412392,	0.414310,	0.410710,	0.411754,	0.415458,	0.416965,	0.420575,	0.414906,	0.425079,	0.419675,	0.415857,	0.414270,	0.411690,	0.411744,	0.417268,	0.414088,	0.417582,	0.414191,	0.419059,	0.416452,	0.420615,	0.417138,	0.417645,	0.421416,	0.416652,	0.412827,	0.416474,	0.420860,	0.417699,	0.417514,	0.421270,	0.412938,	0.415715,	0.413589,	0.415054,	0.415017,	0.426815,	0.427626,	0.414306,	0.412247,	0.419902,	0.417859,	0.416091,	0.421563,	0.426915,	0.414653,	0.413015,	0.418906,	0.414066,	0.418999,	0.412741,	0.414864,	0.414680,	0.418683,	0.415671
6,	0.410378,	0.412511,	0.414512,	0.412774,	0.411906,	0.415761,	0.415303,	0.421400,	0.416693,	0.415036,	0.417031,	0.415878,	0.417246,	0.413098,	0.412078,	0.414608,	0.409671,	0.422933,	0.418445,	0.413020,	0.410351,	0.414403,	0.420099,	0.412703,	0.419638,	0.419107,	0.409143,	0.417370,	0.419402,	0.420892,	0.415958,	0.411871,	0.413322,	0.414212,	0.419205,	0.420094,	0.409632,	0.414806,	0.414472,	0.413416,	0.413209,	0.411179,	0.412361,	0.410552,	0.409909,	0.408052,	0.413642,	0.418062,	0.411591,	0.414806,	0.410490,	0.410092,	0.415751,	0.416014,	0.426948,	0.416259,	0.422493,	0.419282,	0.414361,	0.410483,	0.418098,	0.416631,	0.413126,	0.413306,	0.410984,	0.410558,	0.413916,	0.410374,	0.407201,	0.415711,	0.410449,	0.411119,	0.409430,	0.414599,	0.413028,	0.417811,	0.412250,	0.409619,	0.414236,	0.413955,	0.412091,	0.426753,	0.418701,	0.417421,	0.413813,	0.412392,	0.411455,	0.416008,	0.416040,	0.412757,	0.410875,	0.418235,	0.418523,	0.414586,	0.415811,	0.427247,	0.414327,	0.415109,	0.416610,	0.442011,	0.416500,	0.418910,	0.415542,	0.427212,	0.410056,	0.414510,	0.416607,	0.409908,	0.416038,	0.414561,	0.419765,	0.415414,	0.420347,	0.416432,	0.413774,	0.414864,	0.415015,	0.416675,	0.417407,	0.418148
7,	0.413411,	0.411312,	0.423274,	0.414649,	0.414446,	0.428284,	0.415676,	0.418742,	0.417668,	0.423548,	0.425212,	0.413997,	0.421627,	0.416901,	0.414424,	0.419306,	0.410478,	0.421843,	0.420733,	0.412779,	0.413539,	0.426695,	0.418100,	0.417678,	0.419530,	0.415992,	0.412734,	0.418844,	0.426276,	0.431403,	0.418806,	0.416358,	0.423239,	0.422007,	0.428917,	0.416861,	0.410285,	0.416671,	0.423277,	0.414373,	0.424794,	0.414892,	0.422338,	0.422517,	0.410400,	0.411652,	0.421151,	0.416688,	0.411286,	0.422268,	0.409958,	0.416888,	0.422165,	0.418939,	0.424756,	0.420825,	0.426828,	0.430367,	0.430603,	0.411168,	0.422098,	0.420879,	0.412983,	0.415169,	0.412063,	0.412998,	0.420431,	0.412239,	0.410812,	0.417548,	0.413912,	0.420318,	0.409421,	0.422701,	0.421974,	0.419768,	0.415130,	0.416381,	0.419314,	0.420274,	0.413659,	0.417489,	0.417990,	0.432822,	0.412854,	0.417892,	0.415943,	0.421582,	0.427878,	0.416318,	0.412393,	0.418177,	0.419089,	0.414493,	0.423115,	0.420402,	0.411953,	0.416641,	0.412463,	0.419500,	0.419059,	0.423445,	0.446085,	0.415800,	0.410599,	0.418563,	0.420206,	0.411620,	0.420386,	0.426366,	0.414481,	0.415510,	0.420048,	0.419966,	0.422014,	0.418442,	0.411643,	0.419240,	0.432144,	0.425446
8,	0.413258,	0.413682,	0.418109,	0.413236,	0.416600,	0.427024,	0.422808,	0.439180,	0.415824,	0.418627,	0.419850,	0.413939,	0.433385,	0.416819,	0.416817,	0.423539,	0.410467,	0.419420,	0.433875,	0.414876,	0.413191,	0.417788,	0.419046,	0.416094,	0.439050,	0.420297,	0.409546,	0.427350,	0.423513,	0.420728,	0.421028,	0.411865,	0.424061,	0.423132,	0.426327,	0.426783,	0.411743,	0.417835,	0.416260,	0.415882,	0.418137,	0.413625,	0.428043,	0.418295,	0.412827,	0.409066,	0.420025,	0.419291,	0.410497,	0.418529,	0.411815,	0.413428,	0.427931,	0.422228,	0.426137,	0.429225,	0.438437,	0.429266,	0.426041,	0.412085,	0.418151,	0.421625,	0.414694,	0.416104,	0.411772,	0.413208,	0.414855,	0.412176,	0.408589,	0.414624,	0.413068,	0.416917,	0.413873,	0.426989,	0.416959,	0.420508,	0.413173,	0.409982,	0.417859,	0.427421,	0.411916,	0.420898,	0.420291,	0.419635,	0.413374,	0.415587,	0.412165,	0.419724,	0.423948,	0.416353,	0.410050,	0.419648,	0.420410,	0.415880,	0.423839,	0.425964,	0.417135,	0.417107,	0.413666,	0.423728,	0.418860,	0.429946,	0.422581,	0.415610,	0.410261,	0.417654,	0.418019,	0.413159,	0.418559,	0.419941,	0.431439,	0.420304,	0.420275,	0.419995,	0.420877,	0.417122,	0.414388,	0.416737,	0.422363,	0.440280
9,	0.414828,	0.419915,	0.417371,	0.418402,	0.413234,	0.415347,	0.416778,	0.416632,	0.416282,	0.417239,	0.419665,	0.417628,	0.413922,	0.418637,	0.409520,	0.416153,	0.412532,	0.424656,	0.415814,	0.415116,	0.416746,	0.414180,	0.414978,	0.415337,	0.415880,	0.412869,	0.412364,	0.414664,	0.415062,	0.420381,	0.423187,	0.415196,	0.412242,	0.416116,	0.416837,	0.412448,	0.410798,	0.416370,	0.417227,	0.416458,	0.414793,	0.417007,	0.413480,	0.412142,	0.414808,	0.410778,	0.421437,	0.416085,	0.416920,	0.420709,	0.413171,	0.410904,	0.415225,	0.414192,	0.415673,	0.414343,	0.417236,	0.422443,	0.413407,	0.413838,	0.419038,	0.419907,	0.415564,	0.422582,	0.415172,	0.420009,	0.416951,	0.413484,	0.409366,	0.418489,	0.412782,	0.417285,	0.415757,	0.424581,	0.417818,	0.427115,	0.416873,	0.411359,	0.413465,	0.412328,	0.415856,	0.416681,	0.412486,	0.421663,	0.419192,	0.423409,	0.412842,	0.418191,	0.421575,	0.413432,	0.416248,	0.412925,	0.418352,	0.412735,	0.420701,	0.412514,	0.419626,	0.419449,	0.418809,	0.420116,	0.418000,	0.413735,	0.418083,	0.418141,	0.412365,	0.418356,	0.418728,	0.415595,	0.418868,	0.416920,	0.411831,	0.414289,	0.419642,	0.416279,	0.416338,	0.417343,	0.412521,	0.425594,	0.420078,	0.415574
10,	0.429253,	0.417360,	0.426768,	0.415381,	0.421312,	0.416113,	0.417934,	0.416941,	0.417465,	0.421762,	0.419148,	0.412778,	0.423032,	0.418810,	0.409879,	0.433592,	0.416496,	0.421931,	0.419470,	0.426631,	0.414698,	0.418700,	0.419069,	0.420474,	0.413968,	0.414240,	0.410023,	0.422186,	0.427206,	0.438839,	0.421736,	0.418544,	0.418948,	0.417576,	0.420768,	0.417222,	0.414425,	0.417875,	0.417609,	0.414003,	0.423895,	0.416117,	0.412951,	0.413400,	0.412762,	0.411689,	0.423124,	0.414496,	0.416607,	0.421395,	0.411827,	0.413655,	0.418823,	0.415284,	0.416333,	0.415935,	0.425744,	0.417734,	0.420355,	0.415411,	0.418829,	0.425201,	0.416997,	0.423278,	0.416525,	0.418676,	0.420644,	0.414538,	0.410016,	0.416219,	0.415100,	0.426588,	0.415523,	0.422699,	0.423440,	0.423568,	0.415621,	0.411261,	0.415925,	0.413373,	0.414703,	0.417195,	0.414968,	0.425844,	0.412731,	0.417955,	0.413892,	0.417465,	0.423960,	0.416890,	0.414661,	0.417984,	0.423334,	0.419198,	0.428495,	0.418069,	0.414703,	0.418779,	0.414941,	0.417922,	0.421210,	0.414115,	0.423238,	0.413580,	0.413986,	0.418641,	0.422012,	0.412872,	0.417986,	0.423157,	0.413610,	0.419595,	0.426798,	0.418758,	0.415232,	0.423060,	0.416532,	0.424548,	0.430592,	0.415394
