THRESH TP FP TN FN ESPECIFICIDADE SENSITIVIDADE PRECISAO
0.070000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.071000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.072000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.073000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.074000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.075000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.076000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.077000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.078000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.079000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.080000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.081000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.082000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.083000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.084000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.085000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.086000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.087000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.088000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.089000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.090000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.091000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.092000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.093000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.094000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.095000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.096000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.097000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.098000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.099000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.100000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.101000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.102000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.103000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.104000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.105000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.106000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.107000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.108000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.109000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.110000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.111000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.112000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.113000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.114000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.115000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.116000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.117000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.118000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.119000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.120000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.121000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.122000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.123000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.124000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.125000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.126000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.127000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.128000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.129000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.130000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.131000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.132000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.133000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.134000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.135000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.136000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.137000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.138000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.139000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.140000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.141000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.142000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.143000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.144000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.145000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.146000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.147000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.148000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.149000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.150000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.151000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.152000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.153000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.154000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.155000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.156000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.157000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.158000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.159000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.160000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.161000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.162000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.163000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.164000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.165000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.166000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.167000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.168000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.169000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.170000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.171000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.172000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.173000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.174000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.175000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.176000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.177000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.178000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.179000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.180000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.181000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.182000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.183000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.184000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.185000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.186000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.187000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.188000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.189000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.190000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.191000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.192000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.193000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.194000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.195000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.196000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.197000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.198000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.199000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.200000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.201000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.202000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.203000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.204000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.205000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.206000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.207000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.208000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.209000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.210000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.211000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.212000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.213000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.214000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.215000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.216000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.217000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.218000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.219000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.220000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.221000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.222000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.223000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.224000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.225000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.226000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.227000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.228000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.229000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.230000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.231000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.232000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.233000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.234000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.235000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.236000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.237000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.238000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.239000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.240000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.241000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.242000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.243000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.244000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.245000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.246000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.247000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.248000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.249000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.250000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.251000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.252000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.253000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.254000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.255000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.256000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.257000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.258000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.259000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.260000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.261000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.262000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.263000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.264000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.265000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.266000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.267000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.268000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.269000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.270000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.271000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.272000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.273000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.274000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.275000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.276000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.277000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.278000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.279000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.280000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.281000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.282000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.283000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.284000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.285000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.286000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.287000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.288000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.289000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.290000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.291000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.292000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.293000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.294000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.295000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.296000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.297000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.298000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.299000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.300000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.301000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.302000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.303000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.304000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.305000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.306000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.307000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.308000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.309000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.310000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.311000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.312000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.313000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.314000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.315000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.316000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.317000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.318000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.319000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.320000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.321000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.322000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.323000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.324000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.325000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.326000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.327000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.328000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.329000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.330000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.331000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.332000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.333000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.334000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.335000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.336000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.337000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
0.338000 100.000000 1090.000000 0.000000 0.000000 0.000000 1.000000 0.084034
